class_id,crosses_families,type,mu,lambda
59988,1,F4,1 1 1 1,0 1 1 3
59988,1,F4,1 2 1 1,0 2 1 3
59988,1,F4,1 3 1 1,0 3 1 3
59988,1,F4,2 1 1 1,1 1 1 3
59988,1,F4,2 2 1 1,1 2 1 3
59988,1,F4,2 3 1 1,1 3 1 3
59988,1,F4,3 1 1 1,2 1 1 3
59988,1,F4,3 2 1 1,2 2 1 3
59988,1,F4,3 3 1 1,2 3 1 3
59989,0,C3,1 1 1,3 1 2
59989,0,C4,3 1 1 1,0 3 1 2
59991,0,C3,1 1 1,3 2 0
59991,0,C3,1 1 2,3 2 1
59991,0,C3,1 1 3,3 2 2
59991,0,C3,1 1 4,3 2 3
59991,0,C3,1 1 5,3 2 4
59991,0,C3,1 1 6,3 2 5
59991,0,C3,2 1 1,4 2 0
59991,0,C3,2 1 2,4 2 1
59991,0,C3,2 1 3,4 2 2
59991,0,C3,2 1 4,4 2 3
59991,0,C3,2 1 5,4 2 4
59991,0,C3,2 1 6,4 2 5
59991,0,C3,3 1 1,5 2 0
59991,0,C3,3 1 2,5 2 1
59991,0,C3,3 1 3,5 2 2
59991,0,C3,3 1 4,5 2 3
59991,0,C3,3 1 5,5 2 4
59991,0,C3,3 1 6,5 2 5
59991,0,C3,4 1 1,6 2 0
59991,0,C3,4 1 2,6 2 1
59991,0,C3,4 1 3,6 2 2
59991,0,C3,4 1 4,6 2 3
59991,0,C3,4 1 5,6 2 4
59991,0,C3,4 1 6,6 2 5
59991,0,C4,2 1 1 1,0 3 2 0
59991,0,C4,2 1 1 2,0 3 2 1
59991,0,C4,2 1 1 3,0 3 2 2
59991,0,C4,3 1 1 1,1 3 2 0
59991,0,C4,3 1 1 2,1 3 2 1
59991,0,C4,3 1 1 3,1 3 2 2
59992,1,C3,1 1 1,3 2 1
59992,1,C4,3 1 1 1,0 3 2 1
59992,1,F4,2 1 1 1,0 1 2 3
59992,1,F4,3 1 1 1,1 1 2 3
59995,0,C3,1 1 1,3 3 0
59995,0,C4,3 1 1 1,0 3 3 0
59996,1,C3,1 1 1,3 3 1
59996,1,F4,3 1 1 1,0 1 3 3
59999,1,C3,1 1 2,0 2 3
59999,1,C3,1 1 3,0 2 4
59999,1,C3,1 1 4,0 2 5
59999,1,C3,1 1 5,0 2 6
59999,1,C4,1 1 1 2,0 0 2 3
59999,1,C4,2 1 1 2,1 0 2 3
59999,1,C4,3 1 1 2,2 0 2 3
59999,1,F4,2 2 1 1,0 3 2 0
59999,1,F4,3 2 1 1,1 3 2 0
60000,0,C3,1 1 2,0 3 2
60000,0,C3,1 1 3,0 3 3
60000,0,C3,1 1 4,0 3 4
60000,0,C3,1 1 5,0 3 5
60000,0,C3,1 1 6,0 3 6
60000,0,C4,1 1 1 2,0 0 3 2
60000,0,C4,1 1 1 3,0 0 3 3
60000,0,C4,2 1 1 2,1 0 3 2
60000,0,C4,2 1 1 3,1 0 3 3
60000,0,C4,3 1 1 2,2 0 3 2
60000,0,C4,3 1 1 3,2 0 3 3
60001,1,C3,1 1 2,0 3 3
60001,1,C4,2 1 1 2,0 0 3 3
60001,1,C4,3 1 1 2,1 0 3 3
60001,1,F4,3 2 1 1,0 3 3 0
60002,0,C3,1 1 2,1 2 3
60002,0,C4,2 1 1 2,0 1 2 3
60002,0,C4,3 1 1 2,1 1 2 3
60003,1,C3,1 1 2,1 3 2
60003,1,C4,2 1 1 2,0 1 3 2
60003,1,C4,3 1 1 2,1 1 3 2
60003,1,F4,2 2 1 1,0 2 3 1
60003,1,F4,3 2 1 1,1 2 3 1
60004,0,C3,1 1 2,1 3 3
60004,0,C4,3 1 1 2,0 1 3 3
60005,1,C3,1 1 2,2 1 3
60005,1,C3,1 1 3,2 1 4
60005,1,C3,1 1 4,2 1 5
60005,1,C3,1 1 5,2 1 6
60005,1,C4,2 1 1 2,0 2 1 3
60005,1,C4,3 1 1 2,1 2 1 3
60005,1,F4,2 2 1 1,0 3 1 2
60005,1,F4,3 2 1 1,1 3 1 2
60006,0,C3,1 1 2,2 2 2
60006,0,C3,1 1 3,2 2 3
60006,0,C3,1 1 4,2 2 4
60006,0,C3,1 1 5,2 2 5
60006,0,C3,1 1 6,2 2 6
60006,0,C4,2 1 1 2,0 2 2 2
60006,0,C4,2 1 1 3,0 2 2 3
60006,0,C4,3 1 1 2,1 2 2 2
60006,0,C4,3 1 1 3,1 2 2 3
60007,1,C3,1 1 2,2 2 3
60007,1,C4,3 1 1 2,0 2 2 3
60007,1,F4,3 2 1 1,0 3 2 2
60008,1,C3,1 1 2,2 3 1
60008,1,C3,1 1 3,2 3 2
60008,1,C3,1 1 4,2 3 3
60008,1,C3,1 1 5,2 3 4
60008,1,C3,1 1 6,2 3 5
60008,1,C4,2 1 1 2,0 2 3 1
60008,1,C4,2 1 1 3,0 2 3 2
60008,1,C4,3 1 1 2,1 2 3 1
60008,1,C4,3 1 1 3,1 2 3 2
60008,1,F4,1 2 1 1,0 1 3 2
60008,1,F4,1 3 1 1,0 2 3 2
60008,1,F4,2 2 1 1,1 1 3 2
60008,1,F4,2 3 1 1,1 2 3 2
60008,1,F4,3 2 1 1,2 1 3 2
60008,1,F4,3 3 1 1,2 2 3 2
60009,0,C3,1 1 2,2 3 2
60009,0,C4,3 1 1 2,0 2 3 2
60011,0,C3,1 1 2,3 1 3
60011,0,C4,3 1 1 2,0 3 1 3
60012,1,C3,1 1 2,3 2 2
60012,1,C4,3 1 1 2,0 3 2 2
60012,1,F4,2 2 1 1,0 2 2 3
60012,1,F4,3 2 1 1,1 2 2 3
60014,1,C3,1 1 2,3 3 0
60014,1,C3,1 1 3,3 3 1
60014,1,C3,1 1 4,3 3 2
60014,1,C3,1 1 5,3 3 3
60014,1,C3,1 1 6,3 3 4
60014,1,C3,1 2 2,3 4 0
60014,1,C3,1 2 3,3 4 1
60014,1,C3,1 2 4,3 4 2
60014,1,C3,1 2 5,3 4 3
60014,1,C3,1 2 6,3 4 4
60014,1,C3,1 3 2,3 5 0
60014,1,C3,1 3 3,3 5 1
60014,1,C3,1 3 4,3 5 2
60014,1,C3,1 3 5,3 5 3
60014,1,C3,1 3 6,3 5 4
60014,1,C3,1 4 2,3 6 0
60014,1,C3,1 4 3,3 6 1
60014,1,C3,1 4 4,3 6 2
60014,1,C3,1 4 5,3 6 3
60014,1,C3,1 4 6,3 6 4
60014,1,C3,2 1 2,4 3 0
60014,1,C3,2 1 3,4 3 1
60014,1,C3,2 1 4,4 3 2
60014,1,C3,2 1 5,4 3 3
60014,1,C3,2 1 6,4 3 4
60014,1,C3,2 2 2,4 4 0
60014,1,C3,2 2 3,4 4 1
60014,1,C3,2 2 4,4 4 2
60014,1,C3,2 2 5,4 4 3
60014,1,C3,2 2 6,4 4 4
60014,1,C3,2 3 2,4 5 0
60014,1,C3,2 3 3,4 5 1
60014,1,C3,2 3 4,4 5 2
60014,1,C3,2 3 5,4 5 3
60014,1,C3,2 3 6,4 5 4
60014,1,C3,2 4 2,4 6 0
60014,1,C3,2 4 3,4 6 1
60014,1,C3,2 4 4,4 6 2
60014,1,C3,2 4 5,4 6 3
60014,1,C3,2 4 6,4 6 4
60014,1,C3,3 1 2,5 3 0
60014,1,C3,3 1 3,5 3 1
60014,1,C3,3 1 4,5 3 2
60014,1,C3,3 1 5,5 3 3
60014,1,C3,3 1 6,5 3 4
60014,1,C3,3 2 2,5 4 0
60014,1,C3,3 2 3,5 4 1
60014,1,C3,3 2 4,5 4 2
60014,1,C3,3 2 5,5 4 3
60014,1,C3,3 2 6,5 4 4
60014,1,C3,3 3 2,5 5 0
60014,1,C3,3 3 3,5 5 1
60014,1,C3,3 3 4,5 5 2
60014,1,C3,3 3 5,5 5 3
60014,1,C3,3 3 6,5 5 4
60014,1,C3,3 4 2,5 6 0
60014,1,C3,3 4 3,5 6 1
60014,1,C3,3 4 4,5 6 2
60014,1,C3,3 4 5,5 6 3
60014,1,C3,3 4 6,5 6 4
60014,1,C3,4 1 2,6 3 0
60014,1,C3,4 1 3,6 3 1
60014,1,C3,4 1 4,6 3 2
60014,1,C3,4 1 5,6 3 3
60014,1,C3,4 1 6,6 3 4
60014,1,C3,4 2 2,6 4 0
60014,1,C3,4 2 3,6 4 1
60014,1,C3,4 2 4,6 4 2
60014,1,C3,4 2 5,6 4 3
60014,1,C3,4 2 6,6 4 4
60014,1,C3,4 3 2,6 5 0
60014,1,C3,4 3 3,6 5 1
60014,1,C3,4 3 4,6 5 2
60014,1,C3,4 3 5,6 5 3
60014,1,C3,4 3 6,6 5 4
60014,1,C3,4 4 2,6 6 0
60014,1,C3,4 4 3,6 6 1
60014,1,C3,4 4 4,6 6 2
60014,1,C3,4 4 5,6 6 3
60014,1,C3,4 4 6,6 6 4
60014,1,C4,1 1 2 0,3 3 0 0
60014,1,C4,1 1 2 1,3 3 0 1
60014,1,C4,1 1 2 2,3 3 0 2
60014,1,C4,1 1 2 3,3 3 0 3
60014,1,C4,1 1 3 0,3 3 1 0
60014,1,C4,1 1 3 1,3 3 1 1
60014,1,C4,1 1 3 2,3 3 1 2
60014,1,C4,1 1 3 3,3 3 1 3
60014,1,C4,2 1 1 2,0 3 3 0
60014,1,C4,2 1 1 3,0 3 3 1
60014,1,C4,3 1 1 2,1 3 3 0
60014,1,C4,3 1 1 3,1 3 3 1
60014,1,F4,0 2 1 1,0 0 3 3
60014,1,F4,0 3 1 1,0 1 3 3
60014,1,F4,1 2 1 1,1 0 3 3
60014,1,F4,1 3 1 1,1 1 3 3
60014,1,F4,2 2 1 1,2 0 3 3
60014,1,F4,2 3 1 1,2 1 3 3
60014,1,F4,3 2 1 1,3 0 3 3
60014,1,F4,3 3 1 1,3 1 3 3
60015,0,C3,1 1 2,3 3 1
60015,0,C4,3 1 1 2,0 3 3 1
60016,1,C3,1 1 2,3 3 2
60016,1,F4,3 2 1 1,0 2 3 3
60018,1,C3,1 1 3,1 3 3
60018,1,C3,1 1 4,1 3 4
60018,1,C3,1 1 5,1 3 5
60018,1,C3,1 1 6,1 3 6
60018,1,C4,2 1 1 3,0 1 3 3
60018,1,C4,3 1 1 3,1 1 3 3
60018,1,F4,2 3 1 1,0 3 3 1
60018,1,F4,3 3 1 1,1 3 3 1
60019,0,C3,1 1 3,2 3 3
60019,0,C4,3 1 1 3,0 2 3 3
60020,1,C3,1 1 3,3 2 3
60020,1,C3,1 1 4,3 2 4
60020,1,C3,1 1 5,3 2 5
60020,1,C3,1 1 6,3 2 6
60020,1,C4,3 1 1 3,0 3 2 3
60020,1,F4,2 3 1 1,0 3 2 3
60020,1,F4,3 3 1 1,1 3 2 3
60021,0,C3,1 1 3,3 3 2
60021,0,C3,1 1 4,3 3 3
60021,0,C3,1 1 5,3 3 4
60021,0,C3,1 1 6,3 3 5
60021,0,C4,3 1 1 3,0 3 3 2
60022,1,C3,1 1 3,3 3 3
60022,1,F4,3 3 1 1,0 3 3 3
60023,1,C3,1 2 0,0 1 3
60023,1,C4,1 1 2 0,0 0 1 3
60023,1,C4,2 1 2 0,1 0 1 3
60023,1,C4,3 1 2 0,2 0 1 3
60023,1,F4,3 0 2 1,0 3 1 0
60024,0,C3,1 2 0,0 2 2
60024,0,C4,1 1 2 0,0 0 2 2
60024,0,C4,2 1 2 0,1 0 2 2
60024,0,C4,3 1 2 0,2 0 2 2
60025,0,C3,1 2 0,0 2 3
60025,0,C4,2 1 2 0,0 0 2 3
60025,0,C4,3 1 2 0,1 0 2 3
60026,1,C3,1 2 0,0 3 1
60026,1,C4,1 1 2 0,0 0 3 1
60026,1,C4,2 1 2 0,1 0 3 1
60026,1,C4,3 1 2 0,2 0 3 1
60026,1,F4,2 0 2 1,0 1 3 0
60026,1,F4,3 0 2 1,1 1 3 0
60027,0,C3,1 2 0,0 3 2
60027,0,C4,2 1 2 0,0 0 3 2
60027,0,C4,3 1 2 0,1 0 3 2
60028,0,C3,1 2 0,0 3 3
60028,0,C4,3 1 2 0,0 0 3 3
60029,0,C3,1 2 0,1 0 3
60029,0,C3,2 2 0,2 0 3
60029,0,C3,3 2 0,3 0 3
60029,0,C3,4 2 0,4 0 3
60029,0,C3,5 2 0,5 0 3
60029,0,C3,6 2 0,6 0 3
60029,0,C4,1 1 2 0,0 1 0 3
60029,0,C4,1 2 2 0,0 2 0 3
60029,0,C4,1 3 2 0,0 3 0 3
60029,0,C4,2 1 2 0,1 1 0 3
60029,0,C4,2 2 2 0,1 2 0 3
60029,0,C4,2 3 2 0,1 3 0 3
60029,0,C4,3 1 2 0,2 1 0 3
60029,0,C4,3 2 2 0,2 2 0 3
60029,0,C4,3 3 2 0,2 3 0 3
60030,1,C3,1 2 0,1 1 2
60030,1,C3,2 2 0,2 1 2
60030,1,C3,3 2 0,3 1 2
60030,1,C3,4 2 0,4 1 2
60030,1,C3,5 2 0,5 1 2
60030,1,C3,6 2 0,6 1 2
60030,1,C4,1 1 2 0,0 1 1 2
60030,1,C4,1 2 2 0,0 2 1 2
60030,1,C4,1 3 2 0,0 3 1 2
60030,1,C4,2 1 2 0,1 1 1 2
60030,1,C4,2 2 2 0,1 2 1 2
60030,1,C4,2 3 2 0,1 3 1 2
60030,1,C4,3 1 2 0,2 1 1 2
60030,1,C4,3 2 2 0,2 2 1 2
60030,1,C4,3 3 2 0,2 3 1 2
60030,1,F4,2 0 2 1,0 2 1 1
60030,1,F4,2 0 2 2,0 2 1 2
60030,1,F4,2 0 2 3,0 2 1 3
60030,1,F4,3 0 2 1,1 2 1 1
60030,1,F4,3 0 2 2,1 2 1 2
60030,1,F4,3 0 2 3,1 2 1 3
60031,0,C3,1 2 0,1 1 3
60031,0,C4,2 1 2 0,0 1 1 3
60031,0,C4,3 1 2 0,1 1 1 3
60032,0,C3,1 2 0,1 2 1
60032,0,C3,2 2 0,2 2 1
60032,0,C3,3 2 0,3 2 1
60032,0,C3,4 2 0,4 2 1
60032,0,C3,5 2 0,5 2 1
60032,0,C3,6 2 0,6 2 1
60032,0,C4,1 1 2 0,0 1 2 1
60032,0,C4,1 2 2 0,0 2 2 1
60032,0,C4,1 3 2 0,0 3 2 1
60032,0,C4,2 1 2 0,1 1 2 1
60032,0,C4,2 2 2 0,1 2 2 1
60032,0,C4,2 3 2 0,1 3 2 1
60032,0,C4,3 1 2 0,2 1 2 1
60032,0,C4,3 2 2 0,2 2 2 1
60032,0,C4,3 3 2 0,2 3 2 1
60033,1,C3,1 2 0,1 2 2
60033,1,C4,2 1 2 0,0 1 2 2
60033,1,C4,3 1 2 0,1 1 2 2
60033,1,F4,3 0 2 1,0 2 2 1
60034,0,C3,1 2 0,1 2 3
60034,0,C4,3 1 2 0,0 1 2 3
60035,1,C3,1 2 0,1 3 0
60035,1,C3,1 3 0,1 4 0
60035,1,C3,1 4 0,1 5 0
60035,1,C3,1 5 0,1 6 0
60035,1,C3,2 2 0,2 3 0
60035,1,C3,2 3 0,2 4 0
60035,1,C3,2 4 0,2 5 0
60035,1,C3,2 5 0,2 6 0
60035,1,C3,3 2 0,3 3 0
60035,1,C3,3 3 0,3 4 0
60035,1,C3,3 4 0,3 5 0
60035,1,C3,3 5 0,3 6 0
60035,1,C3,4 2 0,4 3 0
60035,1,C3,4 3 0,4 4 0
60035,1,C3,4 4 0,4 5 0
60035,1,C3,4 5 0,4 6 0
60035,1,C3,5 2 0,5 3 0
60035,1,C3,5 3 0,5 4 0
60035,1,C3,5 4 0,5 5 0
60035,1,C3,5 5 0,5 6 0
60035,1,C3,6 2 0,6 3 0
60035,1,C3,6 3 0,6 4 0
60035,1,C3,6 4 0,6 5 0
60035,1,C3,6 5 0,6 6 0
60035,1,C4,1 1 2 0,0 1 3 0
60035,1,C4,1 2 2 0,0 2 3 0
60035,1,C4,1 3 2 0,0 3 3 0
60035,1,C4,2 1 2 0,1 1 3 0
60035,1,C4,2 2 2 0,1 2 3 0
60035,1,C4,2 3 2 0,1 3 3 0
60035,1,C4,3 1 2 0,2 1 3 0
60035,1,C4,3 2 2 0,2 2 3 0
60035,1,C4,3 3 2 0,2 3 3 0
60035,1,F4,1 0 2 1,0 0 3 1
60035,1,F4,1 0 2 2,0 0 3 2
60035,1,F4,1 0 2 3,0 0 3 3
60035,1,F4,2 0 2 1,1 0 3 1
60035,1,F4,2 0 2 2,1 0 3 2
60035,1,F4,2 0 2 3,1 0 3 3
60035,1,F4,3 0 2 1,2 0 3 1
60035,1,F4,3 0 2 2,2 0 3 2
60035,1,F4,3 0 2 3,2 0 3 3
60036,0,C3,1 2 0,1 3 1
60036,0,C4,2 1 2 0,0 1 3 1
60036,0,C4,3 1 2 0,1 1 3 1
60037,0,C3,1 2 0,1 3 2
60037,0,C4,3 1 2 0,0 1 3 2
60039,1,C3,1 2 0,2 0 3
60039,1,C4,2 1 2 0,0 2 0 3
60039,1,C4,3 1 2 0,1 2 0 3
60039,1,F4,3 0 2 1,0 3 0 2
60040,0,C3,1 2 0,2 1 2
60040,0,C4,2 1 2 0,0 2 1 2
60040,0,C4,3 1 2 0,1 2 1 2
60041,0,C3,1 2 0,2 1 3
60041,0,C4,3 1 2 0,0 2 1 3
60042,1,C3,1 2 0,2 2 1
60042,1,C4,2 1 2 0,0 2 2 1
60042,1,C4,3 1 2 0,1 2 2 1
60042,1,F4,2 0 2 1,0 1 2 2
60042,1,F4,3 0 2 1,1 1 2 2
60043,0,C3,1 2 0,2 2 2
60043,0,C4,3 1 2 0,0 2 2 2
60045,0,C3,1 2 0,2 3 0
60045,0,C4,2 1 2 0,0 2 3 0
60045,0,C4,3 1 2 0,1 2 3 0
60046,1,C3,1 2 0,2 3 1
60046,1,C4,3 1 2 0,0 2 3 1
60046,1,F4,3 0 2 1,0 1 3 2
60049,1,C3,1 2 0,3 0 2
60049,1,C3,2 2 0,4 0 2
60049,1,C3,3 2 0,5 0 2
60049,1,C3,4 2 0,6 0 2
60049,1,C4,2 1 2 0,0 3 0 2
60049,1,C4,3 1 2 0,1 3 0 2
60049,1,F4,2 0 2 1,0 2 0 3
60049,1,F4,3 0 2 1,1 2 0 3
60050,0,C3,1 2 0,3 0 3
60050,0,C4,3 1 2 0,0 3 0 3
60051,0,C3,1 2 0,3 1 1
60051,0,C3,2 2 0,4 1 1
60051,0,C3,3 2 0,5 1 1
60051,0,C3,4 2 0,6 1 1
60051,0,C4,2 1 2 0,0 3 1 1
60051,0,C4,3 1 2 0,1 3 1 1
60052,1,C3,1 2 0,3 1 2
60052,1,C4,3 1 2 0,0 3 1 2
60052,1,F4,3 0 2 1,0 2 1 3
60054,1,C3,1 2 0,3 2 0
60054,1,C3,2 2 0,4 2 0
60054,1,C3,3 2 0,5 2 0
60054,1,C3,4 2 0,6 2 0
60054,1,C4,2 1 2 0,0 3 2 0
60054,1,C4,3 1 2 0,1 3 2 0
60054,1,F4,1 0 2 1,0 0 2 3
60054,1,F4,2 0 2 1,1 0 2 3
60054,1,F4,3 0 2 1,2 0 2 3
60055,0,C3,1 2 0,3 2 1
60055,0,C4,3 1 2 0,0 3 2 1
60058,1,C3,1 2 0,3 3 0
60058,1,C4,3 1 2 0,0 3 3 0
60058,1,F4,2 0 2 1,0 0 3 3
60058,1,F4,3 0 2 1,1 0 3 3
60062,0,C3,1 2 1,0 2 3
60062,0,C4,1 1 2 1,0 0 2 3
60062,0,C4,2 1 2 1,1 0 2 3
60062,0,C4,3 1 2 1,2 0 2 3
60063,1,C3,1 2 1,0 3 2
60063,1,C4,1 1 2 1,0 0 3 2
60063,1,C4,2 1 2 1,1 0 3 2
60063,1,C4,3 1 2 1,2 0 3 2
60063,1,F4,2 1 2 1,0 2 3 0
60063,1,F4,3 1 2 1,1 2 3 0
60064,0,C3,1 2 1,0 3 3
60064,0,C4,2 1 2 1,0 0 3 3
60064,0,C4,3 1 2 1,1 0 3 3
60065,1,C3,1 2 1,1 1 3
60065,1,C3,1 2 2,1 1 4
60065,1,C3,1 2 3,1 1 5
60065,1,C3,1 2 4,1 1 6
60065,1,C3,2 2 1,2 1 3
60065,1,C3,2 2 2,2 1 4
60065,1,C3,2 2 3,2 1 5
60065,1,C3,2 2 4,2 1 6
60065,1,C3,3 2 1,3 1 3
60065,1,C3,3 2 2,3 1 4
60065,1,C3,3 2 3,3 1 5
60065,1,C3,3 2 4,3 1 6
60065,1,C3,4 2 1,4 1 3
60065,1,C3,4 2 2,4 1 4
60065,1,C3,4 2 3,4 1 5
60065,1,C3,4 2 4,4 1 6
60065,1,C3,5 2 1,5 1 3
60065,1,C3,5 2 2,5 1 4
60065,1,C3,5 2 3,5 1 5
60065,1,C3,5 2 4,5 1 6
60065,1,C3,6 2 1,6 1 3
60065,1,C3,6 2 2,6 1 4
60065,1,C3,6 2 3,6 1 5
60065,1,C3,6 2 4,6 1 6
60065,1,C4,1 1 2 1,0 1 1 3
60065,1,C4,1 2 2 1,0 2 1 3
60065,1,C4,1 3 2 1,0 3 1 3
60065,1,C4,2 1 2 1,1 1 1 3
60065,1,C4,2 2 2 1,1 2 1 3
60065,1,C4,2 3 2 1,1 3 1 3
60065,1,C4,3 1 2 1,2 1 1 3
60065,1,C4,3 2 2 1,2 2 1 3
60065,1,C4,3 3 2 1,2 3 1 3
60065,1,F4,2 1 2 1,0 3 1 1
60065,1,F4,2 1 2 2,0 3 1 2
60065,1,F4,2 1 2 3,0 3 1 3
60065,1,F4,3 1 2 1,1 3 1 1
60065,1,F4,3 1 2 2,1 3 1 2
60065,1,F4,3 1 2 3,1 3 1 3
60066,0,C3,1 2 1,1 2 2
60066,0,C3,1 2 2,1 2 3
60066,0,C3,1 2 3,1 2 4
60066,0,C3,1 2 4,1 2 5
60066,0,C3,1 2 5,1 2 6
60066,0,C3,2 2 1,2 2 2
60066,0,C3,2 2 2,2 2 3
60066,0,C3,2 2 3,2 2 4
60066,0,C3,2 2 4,2 2 5
60066,0,C3,2 2 5,2 2 6
60066,0,C3,3 2 1,3 2 2
60066,0,C3,3 2 2,3 2 3
60066,0,C3,3 2 3,3 2 4
60066,0,C3,3 2 4,3 2 5
60066,0,C3,3 2 5,3 2 6
60066,0,C3,4 2 1,4 2 2
60066,0,C3,4 2 2,4 2 3
60066,0,C3,4 2 3,4 2 4
60066,0,C3,4 2 4,4 2 5
60066,0,C3,4 2 5,4 2 6
60066,0,C3,5 2 1,5 2 2
60066,0,C3,5 2 2,5 2 3
60066,0,C3,5 2 3,5 2 4
60066,0,C3,5 2 4,5 2 5
60066,0,C3,5 2 5,5 2 6
60066,0,C3,6 2 1,6 2 2
60066,0,C3,6 2 2,6 2 3
60066,0,C3,6 2 3,6 2 4
60066,0,C3,6 2 4,6 2 5
60066,0,C3,6 2 5,6 2 6
60066,0,C4,1 1 2 1,0 1 2 2
60066,0,C4,1 1 2 2,0 1 2 3
60066,0,C4,1 2 2 1,0 2 2 2
60066,0,C4,1 2 2 2,0 2 2 3
60066,0,C4,1 3 2 1,0 3 2 2
60066,0,C4,1 3 2 2,0 3 2 3
60066,0,C4,2 1 2 1,1 1 2 2
60066,0,C4,2 1 2 2,1 1 2 3
60066,0,C4,2 2 2 1,1 2 2 2
60066,0,C4,2 2 2 2,1 2 2 3
60066,0,C4,2 3 2 1,1 3 2 2
60066,0,C4,2 3 2 2,1 3 2 3
60066,0,C4,3 1 2 1,2 1 2 2
60066,0,C4,3 1 2 2,2 1 2 3
60066,0,C4,3 2 2 1,2 2 2 2
60066,0,C4,3 2 2 2,2 2 2 3
60066,0,C4,3 3 2 1,2 3 2 2
60066,0,C4,3 3 2 2,2 3 2 3
60067,1,C3,1 2 1,1 2 3
60067,1,C4,2 1 2 1,0 1 2 3
60067,1,C4,3 1 2 1,1 1 2 3
60067,1,F4,3 1 2 1,0 3 2 1
60068,1,C3,1 2 1,1 3 1
60068,1,C3,1 2 2,1 3 2
60068,1,C3,1 2 3,1 3 3
60068,1,C3,1 2 4,1 3 4
60068,1,C3,1 2 5,1 3 5
60068,1,C3,1 2 6,1 3 6
60068,1,C3,1 3 1,1 4 1
60068,1,C3,1 3 2,1 4 2
60068,1,C3,1 3 3,1 4 3
60068,1,C3,1 3 4,1 4 4
60068,1,C3,1 3 5,1 4 5
60068,1,C3,1 3 6,1 4 6
60068,1,C3,1 4 1,1 5 1
60068,1,C3,1 4 2,1 5 2
60068,1,C3,1 4 3,1 5 3
60068,1,C3,1 4 4,1 5 4
60068,1,C3,1 4 5,1 5 5
60068,1,C3,1 4 6,1 5 6
60068,1,C3,1 5 1,1 6 1
60068,1,C3,1 5 2,1 6 2
60068,1,C3,1 5 3,1 6 3
60068,1,C3,1 5 4,1 6 4
60068,1,C3,1 5 5,1 6 5
60068,1,C3,1 5 6,1 6 6
60068,1,C3,2 2 1,2 3 1
60068,1,C3,2 2 2,2 3 2
60068,1,C3,2 2 3,2 3 3
60068,1,C3,2 2 4,2 3 4
60068,1,C3,2 2 5,2 3 5
60068,1,C3,2 2 6,2 3 6
60068,1,C3,2 3 1,2 4 1
60068,1,C3,2 3 2,2 4 2
60068,1,C3,2 3 3,2 4 3
60068,1,C3,2 3 4,2 4 4
60068,1,C3,2 3 5,2 4 5
60068,1,C3,2 3 6,2 4 6
60068,1,C3,2 4 1,2 5 1
60068,1,C3,2 4 2,2 5 2
60068,1,C3,2 4 3,2 5 3
60068,1,C3,2 4 4,2 5 4
60068,1,C3,2 4 5,2 5 5
60068,1,C3,2 4 6,2 5 6
60068,1,C3,2 5 1,2 6 1
60068,1,C3,2 5 2,2 6 2
60068,1,C3,2 5 3,2 6 3
60068,1,C3,2 5 4,2 6 4
60068,1,C3,2 5 5,2 6 5
60068,1,C3,2 5 6,2 6 6
60068,1,C3,3 2 1,3 3 1
60068,1,C3,3 2 2,3 3 2
60068,1,C3,3 2 3,3 3 3
60068,1,C3,3 2 4,3 3 4
60068,1,C3,3 2 5,3 3 5
60068,1,C3,3 2 6,3 3 6
60068,1,C3,3 3 1,3 4 1
60068,1,C3,3 3 2,3 4 2
60068,1,C3,3 3 3,3 4 3
60068,1,C3,3 3 4,3 4 4
60068,1,C3,3 3 5,3 4 5
60068,1,C3,3 3 6,3 4 6
60068,1,C3,3 4 1,3 5 1
60068,1,C3,3 4 2,3 5 2
60068,1,C3,3 4 3,3 5 3
60068,1,C3,3 4 4,3 5 4
60068,1,C3,3 4 5,3 5 5
60068,1,C3,3 4 6,3 5 6
60068,1,C3,3 5 1,3 6 1
60068,1,C3,3 5 2,3 6 2
60068,1,C3,3 5 3,3 6 3
60068,1,C3,3 5 4,3 6 4
60068,1,C3,3 5 5,3 6 5
60068,1,C3,3 5 6,3 6 6
60068,1,C3,4 2 1,4 3 1
60068,1,C3,4 2 2,4 3 2
60068,1,C3,4 2 3,4 3 3
60068,1,C3,4 2 4,4 3 4
60068,1,C3,4 2 5,4 3 5
60068,1,C3,4 2 6,4 3 6
60068,1,C3,4 3 1,4 4 1
60068,1,C3,4 3 2,4 4 2
60068,1,C3,4 3 3,4 4 3
60068,1,C3,4 3 4,4 4 4
60068,1,C3,4 3 5,4 4 5
60068,1,C3,4 3 6,4 4 6
60068,1,C3,4 4 1,4 5 1
60068,1,C3,4 4 2,4 5 2
60068,1,C3,4 4 3,4 5 3
60068,1,C3,4 4 4,4 5 4
60068,1,C3,4 4 5,4 5 5
60068,1,C3,4 4 6,4 5 6
60068,1,C3,4 5 1,4 6 1
60068,1,C3,4 5 2,4 6 2
60068,1,C3,4 5 3,4 6 3
60068,1,C3,4 5 4,4 6 4
60068,1,C3,4 5 5,4 6 5
60068,1,C3,4 5 6,4 6 6
60068,1,C3,5 2 1,5 3 1
60068,1,C3,5 2 2,5 3 2
60068,1,C3,5 2 3,5 3 3
60068,1,C3,5 2 4,5 3 4
60068,1,C3,5 2 5,5 3 5
60068,1,C3,5 2 6,5 3 6
60068,1,C3,5 3 1,5 4 1
60068,1,C3,5 3 2,5 4 2
